market_ids,firm_ids,shares,prices,x1,z1,z2,rival_z1,rival_z2
520,0,0.047977958,5.4404819,-0.95479182,0.12724145,1.7980025,1.1502238,1.2886909
520,1,0.060564751,6.3420133,0.97389413,1.1502238,1.2886909,0.12724145,1.7980025
521,0,0.9382861,0.1,0.69856635,-2.1522471,-0.79412394,2.0182655,-0.67751474
521,1,0.0019159169,4.8701709,0.10192589,2.0182655,-0.67751474,-2.1522471,-0.79412394
522,0,0.46492806,0.1,-0.76232346,-0.4252852,-0.82856004,0.14109538,-0.78342689
522,1,0.2792987,1.4615549,-0.85920602,0.14109538,-0.78342689,-0.4252852,-0.82856004
523,0,0.005818157,5.2047241,-0.53766258,0.57144923,1.4927046,0.72612906,-0.24376712
523,1,0.47635656,1.8969846,0.54259446,0.72612906,-0.24376712,0.57144923,1.4927046
524,0,0.2885284,1.7811658,-0.95562517,0.27388394,-0.11149816,0.99738458,0.77438679
524,1,0.11158096,4.1925846,0.43751225,0.99738458,0.77438679,0.27388394,-0.11149816
525,0,0.33726061,1.626742,-1.2417555,0.51907071,-1.663528,1.7608811,0.052645821
525,1,0.0099845184,5.7353594,-0.20406858,1.7608811,0.052645821,0.51907071,-1.663528
526,0,0.7425782,1.3996619,0.10964775,0.52232754,-1.0968717,1.9646355,-0.29441492
526,1,0.036864546,5.7620018,2.4451301,1.9646355,-0.29441492,0.52232754,-1.0968717
527,0,0.0069662674,2.4062375,-1.3773157,0.90107884,-0.58642069,-1.8057501,-0.63798075
527,1,0.96362165,0.1,1.4720146,-1.8057501,-0.63798075,0.90107884,-0.58642069
528,0,0.0018638111,6.5534461,0.14984241,2.6111027,0.22558181,-0.57434411,0.2212134
528,1,0.88849227,0.966291,0.41117192,-0.57434411,0.2212134,2.6111027,0.22558181
529,0,0.063077268,4.2052361,0.11834791,1.495544,-0.21982059,0.026793443,0.37068434
529,1,0.28453152,2.9124401,0.44472682,0.026793443,0.37068434,1.495544,-0.21982059
530,0,0.02231809,3.2350489,-0.1536851,1.0610903,-0.86861454,-0.68847891,0.68158587
530,1,0.75205046,1.1442967,1.4540502,-0.68847891,0.68158587,1.0610903,-0.86861454
531,0,0.0082045778,4.2955428,-0.45647114,0.62574454,-0.20619902,-0.25319055,-0.48366356
531,1,0.85018338,1.280981,1.1322346,-0.25319055,-0.48366356,0.62574454,-0.20619902
532,0,0.023530146,4.1029232,-0.64436712,1.5790031,-0.79475881,0.43866817,-0.24139746
532,1,0.31103221,2.2231757,-0.060251846,0.43866817,-0.24139746,1.5790031,-0.79475881
533,0,0.0023838389,4.9073094,-1.0719626,0.93594264,1.8706393,-2.1640769,-0.06331377
533,1,0.94227295,0.1,0.45502372,-2.1640769,-0.06331377,0.93594264,1.8706393
534,0,0.81013915,0.90196673,1.445126,-0.08557268,-1.1444035,0.41055164,0.91881907
534,1,0.062750281,2.3862541,-0.07735618,0.41055164,0.91881907,-0.08557268,-1.1444035
535,0,0.72679308,1.0108194,-0.1968857,0.22361491,-0.47192844,0.96115721,0.283759
535,1,0.0097288732,3.8411336,-1.114617,0.96115721,0.283759,0.22361491,-0.47192844
536,0,0.76625796,0.1,-0.22929265,-0.36590425,-0.60566055,0.048787105,1.2807733
536,1,0.0092697639,3.4089352,-1.5927943,0.048787105,1.2807733,-0.36590425,-0.60566055
537,0,0.0063659289,3.9004947,-0.91287799,1.1812268,-0.59075976,-2.278689,1.397858
537,1,0.93525524,0.1,0.22678605,-2.278689,1.397858,1.1812268,-0.59075976
538,0,0.017127513,2.5184724,1.3190132,0.5893505,-1.0492606,-0.33388483,-0.29290639
538,1,0.97136537,0.62572852,2.8092109,-0.33388483,-0.29290639,0.5893505,-1.0492606
539,0,0.21913407,1.5428999,-0.58658509,-0.91231812,1.3999958,0.33654422,0.16817422
539,1,0.53056082,2.1318128,1.4353002,0.33654422,0.16817422,-0.91231812,1.3999958
540,0,0.0073096656,6.9276251,0.24375248,1.2274513,2.2714659,1.0391438,-0.26914045
540,1,0.062132233,3.8628224,-0.15124765,1.0391438,-0.26914045,1.2274513,2.2714659
541,0,0.86541587,1.1393246,0.43259445,-0.13511303,0.25704285,0.87574096,1.9051493
541,1,0.0090084361,5.5469877,0.061916484,0.87574096,1.9051493,-0.13511303,0.25704285
542,0,0.18008452,2.1954685,0.11039573,0.8680679,-1.5139232,-0.08737127,-1.63775
542,1,0.57439528,0.38621285,-0.40833316,-0.08737127,-1.63775,0.8680679,-1.5139232
543,0,0.58433568,0.1,-1.3981097,-0.69308055,-0.79550818,-0.63523403,0.81337269
543,1,0.21713037,1.0329492,-1.5436252,-0.63523403,0.81337269,-0.69308055,-0.79550818
544,0,0.30638971,2.6058338,0.65324488,0.83785335,-1.6098512,-0.042146814,0.59704906
544,1,0.15562292,2.8826116,-0.27670009,-0.042146814,0.59704906,0.83785335,-1.6098512
545,0,0.39684579,0.1,-0.5960889,-1.0461822,0.52670669,-1.6848628,2.0143902
545,1,0.49188878,0.1,0.0085056267,-1.6848628,2.0143902,-1.0461822,0.52670669
546,0,0.047376134,4.2508354,0.79493225,0.83183145,1.0454849,-0.54677842,0.36405024
546,1,0.78817316,0.22988115,0.18036394,-0.54677842,0.36405024,0.83183145,1.0454849
547,0,0.039734497,4.1669913,-0.65605494,0.33038776,1.3591329,1.2397069,0.53890394
547,1,0.061359082,5.855221,1.226293,1.2397069,0.53890394,0.33038776,1.3591329
548,0,0.7590531,0.1,1.5791855,-1.3089245,-0.46007005,-0.045137381,-1.1446058
548,1,0.18804288,0.1,0.49455666,-0.045137381,-1.1446058,-1.3089245,-0.46007005
549,0,0.75190738,1.6456007,0.97366351,-0.17069415,-0.5693656,0.37974288,-0.040073875
549,1,0.1275996,2.779163,1.24196,0.37974288,-0.040073875,-0.17069415,-0.5693656
550,0,0.092711039,2.9591527,1.1300993,1.23916,0.17501841,-1.3294518,-2.1351956
550,1,0.88301928,0.1,0.61409918,-1.3294518,-2.1351956,1.23916,0.17501841
551,0,0.3632765,2.6063043,0.59834705,0.56979795,-0.21956033,1.0315238,0.02858177
551,1,0.1534749,4.9478069,0.51966057,1.0315238,0.02858177,0.56979795,-0.21956033
552,0,0.41033035,1.5589255,-1.0973377,-0.18637706,0.54753744,-0.13744699,1.6268009
552,1,0.11638594,3.7500535,0.70072316,-0.13744699,1.6268009,-0.18637706,0.54753744
553,0,0.0073556338,2.9468294,-1.355814,0.41844937,0.18565354,0.34481708,-0.90956288
553,1,0.69009582,0.75772993,-0.79459946,0.34481708,-0.90956288,0.41844937,0.18565354
554,0,0.90148432,0.95617185,1.3035651,0.58235261,-1.8180794,0.56128053,0.68701096
554,1,0.013782444,4.892599,0.84022016,0.56128053,0.68701096,0.58235261,-1.8180794
555,0,0.96266187,0.1,1.4873983,-0.98197231,-0.86908736,0.9902665,0.86683698
555,1,0.00045911128,5.4879147,-0.27167438,0.9902665,0.86683698,-0.98197231,-0.86908736
556,0,0.00053515193,6.3327727,-1.1522488,1.1667832,1.3974202,0.18608289,-1.5440748
556,1,0.83647154,0.51112061,-0.2404372,0.18608289,-1.5440748,1.1667832,1.3974202
557,0,0.78271864,0.1,0.1020313,-1.4941553,0.55389256,-0.11474571,1.2926224
557,1,0.088921029,2.2486724,0.078988716,-0.11474571,1.2926224,-1.4941553,0.55389256
558,0,0.019697879,4.4343347,1.1336805,0.19440588,1.0190393,-1.1446002,-2.0963794
558,1,0.81407289,0.1,-0.36127043,-1.1446002,-2.0963794,0.19440588,1.0190393
559,0,0.50274057,0.1,0.35203447,-0.36013806,-0.85365204,-1.4093694,-1.2801805
559,1,0.40003033,0.1,-0.98862715,-1.4093694,-1.2801805,-0.36013806,-0.85365204
560,0,0.27443237,2.4745626,0.45031728,0.60729222,0.52347276,0.16595531,0.41332662
560,1,0.3052403,2.1610792,0.0031085502,0.16595531,0.41332662,0.60729222,0.52347276
561,0,0.90576377,0.1,-0.74981334,-1.6457832,-2.6978919,0.35146486,-0.30083162
561,1,0.0065881907,4.1843035,-0.23582936,0.35146486,-0.30083162,-1.6457832,-2.6978919
562,0,0.11257714,3.2647018,-0.18417575,-0.056508947,0.80071983,0.51641428,0.14797599
562,1,0.27719708,2.8397035,-0.27015513,0.51641428,0.14797599,-0.056508947,0.80071983
563,0,0.34687303,1.3832233,1.7713412,-0.39153243,0.14626692,-0.8014794,-0.36499369
563,1,0.56846478,0.68238014,-0.098446002,-0.8014794,-0.36499369,-0.39153243,0.14626692
564,0,0.80801891,0.40477898,-0.24389611,-0.77084463,-1.0589409,-0.53817022,-0.017055824
564,1,0.070609457,0.73149618,-2.097451,-0.53817022,-0.017055824,-0.77084463,-1.0589409
565,0,0.044251522,1.9351581,-0.89420735,0.018825097,0.052093451,0.14795847,0.61525452
565,1,0.31093072,2.3242385,-0.26307342,0.14795847,0.61525452,0.018825097,0.052093451
566,0,0.013070703,2.7853984,-0.68585268,-0.19071988,0.69649992,-0.42331955,0.085861419
566,1,0.87263212,1.9646941,1.3817076,-0.42331955,0.085861419,-0.19071988,0.69649992
567,0,0.79159797,1.0212446,-0.16493778,-0.35140327,1.0949084,2.5077248,-0.37492467
567,1,0.011299403,6.3599407,1.2884442,2.5077248,-0.37492467,-0.35140327,1.0949084
568,0,0.4236116,0.1,0.061704634,-0.77072515,-1.4440246,-0.55797201,0.47705367
568,1,0.46125591,1.467817,0.037227836,-0.55797201,0.47705367,-0.77072515,-1.4440246
569,0,0.00082410528,7.8387276,-0.088796448,3.2938541,0.12637955,0.4210133,0.49693152
569,1,0.64218388,2.4054774,0.0037962516,0.4210133,0.49693152,3.2938541,0.12637955
570,0,0.97723832,0.1,1.718795,-1.3799807,-1.2644513,0.8426872,1.7907961
570,1,0.00010223091,5.3590778,-2.3196107,0.8426872,1.7907961,-1.3799807,-1.2644513
571,0,0.21681855,0.84806458,-2.0015457,-0.91003889,0.71050241,0.90906151,-0.28799689
571,1,0.1306951,3.8353736,-0.54317083,0.90906151,-0.28799689,-0.91003889,0.71050241
572,0,0.32133614,1.329095,0.014527882,-0.21096228,-0.93545315,-0.43979585,1.0771534
572,1,0.5626393,1.9015719,0.69010442,-0.43979585,1.0771534,-0.21096228,-0.93545315
573,0,0.21501383,3.8363234,0.4730872,1.609165,-1.1017698,0.56640135,2.2613648
573,1,0.022415453,5.1169346,-0.38424591,0.56640135,2.2613648,1.609165,-1.1017698
574,0,0.24076458,4.0975162,1.0190437,0.97298944,-0.61320494,0.43491968,1.7205052
574,1,0.24825775,4.5421658,1.0301954,0.43491968,1.7205052,0.97298944,-0.61320494
575,0,0.86967355,0.72079958,0.18405783,-0.44444452,-0.18447379,0.61135442,1.5807467
575,1,0.014976408,5.0798611,0.96265757,0.61135442,1.5807467,-0.44444452,-0.18447379
576,0,0.014585777,4.9784545,0.27264526,1.2092154,-0.73486851,0.13473804,0.018836379
576,1,0.38170259,2.3408386,-0.56148303,0.13473804,0.018836379,1.2092154,-0.73486851
577,0,0.01293923,6.2175066,0.69781684,1.8016426,0.80474933,0.8504872,0.66207714
577,1,0.026070182,5.736959,0.11061312,0.8504872,0.66207714,1.8016426,0.80474933
578,0,0.04129338,4.4650387,0.0013398468,0.21198255,1.1007618,0.25148653,-0.48747211
578,1,0.44182763,2.8532987,1.4729536,0.25148653,-0.48747211,0.21198255,1.1007618
579,0,0.019740694,2.0052436,-2.4508721,0.13723713,0.084808373,-1.2512388,1.2483886
579,1,0.79257344,0.32176871,-1.4176842,-1.2512388,1.2483886,0.13723713,0.084808373
580,0,0.59014771,0.1,-1.1870704,-0.090072196,-0.7052555,0.22118649,0.57254106
580,1,0.066531798,3.6972133,-0.36326065,0.22118649,0.57254106,-0.090072196,-0.7052555
581,0,0.83340625,1.0031147,-0.25460817,-0.41608512,-0.21916024,0.33767702,0.20587411
581,1,0.057415747,1.6078081,-1.5073256,0.33767702,0.20587411,-0.41608512,-0.21916024
582,0,0.071297294,2.9769998,-0.98515803,0.02130749,0.084550216,0.77369189,-0.78828315
582,1,0.2065682,2.5205575,-0.86084168,0.77369189,-0.78828315,0.02130749,0.084550216
583,0,0.19593473,2.9141538,2.4574241,0.66311238,-0.26069319,0.16715329,0.14493225
583,1,0.77189068,1.409408,1.8017419,0.16715329,0.14493225,0.66311238,-0.26069319
584,0,0.89591111,0.1,-0.41174942,-1.3672129,-0.102724,1.7907227,1.5727359
584,1,6.424383e-05,7.5089864,-0.36358329,1.7907227,1.5727359,-1.3672129,-0.102724
585,0,0.078247647,2.6922412,-1.149204,-0.141891,1.0099556,-0.080886454,0.2899805
585,1,0.13313081,1.8324687,-1.9081304,-0.080886454,0.2899805,-0.141891,1.0099556
586,0,0.20371103,2.4090052,-0.11688019,-0.34252085,-0.76314618,-0.48841166,-0.82402309
586,1,0.19523576,0.1,-0.99785198,-0.48841166,-0.82402309,-0.34252085,-0.76314618
587,0,0.0063380594,6.5517941,-0.084850532,1.544058,1.973811,1.3860443,-1.0098854
587,1,0.020398373,4.2630163,-1.6002058,1.3860443,-1.0098854,1.544058,1.973811
588,0,0.10455641,2.2853291,-0.76197446,0.4443934,0.11385962,-0.10750015,0.36094871
588,1,0.49812418,1.3764699,0.1486271,-0.10750015,0.36094871,0.4443934,0.11385962
589,0,0.064470868,3.7270168,0.3662096,0.61911799,-0.31132365,0.073796982,-1.0022038
589,1,0.68978041,1.5733254,0.41747196,0.073796982,-1.0022038,0.61911799,-0.31132365
590,0,0.088437613,1.1769948,-1.320489,-0.19022292,-0.78489664,0.33810592,-0.546505
590,1,0.72356232,2.2582764,0.85468573,0.33810592,-0.546505,-0.19022292,-0.78489664
591,0,0.71700118,0.1,-0.8002117,-0.44115775,-0.70949287,0.25226426,1.3277204
591,1,0.051707583,3.6535835,0.63285791,0.25226426,1.3277204,-0.44115775,-0.70949287
592,0,0.26297801,2.3434015,-0.010638677,0.20422093,-0.0091259935,0.60293602,-0.5238011
592,1,0.043318203,3.2804363,-1.3763875,0.60293602,-0.5238011,0.20422093,-0.0091259935
593,0,0.7161963,1.1698108,-0.3161977,-0.61913696,0.10695804,0.71013635,0.66795591
593,1,0.05101827,3.4321442,0.36536374,0.71013635,0.66795591,-0.61913696,0.10695804
594,0,0.72413263,0.40104797,0.61296538,-0.90631149,-0.34461971,-0.57256665,0.9019813
594,1,0.21866013,0.56996498,-0.1409879,-0.57256665,0.9019813,-0.90631149,-0.34461971
595,0,0.81357304,0.1,1.5317789,-0.52892506,-1.2711468,-1.0720518,1.1713036
595,1,0.17759906,0.21964994,1.0075108,-1.0720518,1.1713036,-0.52892506,-1.2711468
596,0,0.018183416,3.4163086,-0.25665412,1.0156623,-0.0089523398,-0.96905248,-0.048012352
596,1,0.83980524,1.3761849,0.75012181,-0.96905248,-0.048012352,1.0156623,-0.0089523398
597,0,0.9485044,0.1,1.9337935,-0.69891634,-0.69301432,1.2554077,-1.2278501
597,1,0.038040814,2.7037076,1.9604846,1.2554077,-1.2278501,-0.69891634,-0.69301432
598,0,0.2380595,0.1,-1.2279999,-0.5705827,-1.6666719,-0.18814269,-0.76277667
598,1,0.53194328,0.52859582,-0.92653311,-0.18814269,-0.76277667,-0.5705827,-1.6666719
599,0,0.94370755,0.67361115,1.4849188,-1.012029,0.58767322,0.83295121,-0.96127842
599,1,0.0014908136,3.7154682,-1.0582811,0.83295121,-0.96127842,-1.012029,0.58767322
600,0,0.11053158,2.6079161,-1.3225411,0.84673624,-1.5484482,0.7389459,-0.90906531
600,1,0.22674908,2.237418,-0.48619413,0.7389459,-0.90906531,0.84673624,-1.5484482
601,0,0.18388191,2.5956724,0.42022671,0.53752983,-0.38483332,0.073589111,-0.34550122
601,1,0.31348076,2.1768721,-0.10239671,0.073589111,-0.34550122,0.53752983,-0.38483332
602,0,0.44089201,1.2713593,-0.65056362,-0.52437667,-0.12889291,-0.81496931,1.0326063
602,1,0.3571541,1.4173421,-0.67421246,-0.81496931,1.0326063,-0.52437667,-0.12889291
603,0,0.013537866,6.0840546,-0.71233706,1.2899055,1.2492544,0.76480427,2.0054625
603,1,0.010596584,5.7907484,-0.87950963,0.76480427,2.0054625,1.2899055,1.2492544
604,0,0.94051815,0.1,2.2816329,-0.69330423,-1.6249073,0.039831768,-0.85588392
604,1,0.04911652,0.795812,0.29751107,0.039831768,-0.85588392,-0.69330423,-1.6249073
605,0,0.16886912,2.6233494,0.88675905,-0.30011509,0.69848516,-1.1282107,-0.45403122
605,1,0.59343891,0.1,-0.48907747,-1.1282107,-0.45403122,-0.30011509,0.69848516
606,0,0.14501179,1.7446144,-0.18595668,0.17765138,0.86078647,-0.41549266,0.20711343
606,1,0.66632702,0.79217421,-0.71355398,-0.41549266,0.20711343,0.17765138,0.86078647
607,0,0.11352453,1.3342447,-2.6517083,-0.95253667,1.5792042,-1.4791326,1.0427161
607,1,0.42784528,0.1,-1.3780093,-1.4791326,1.0427161,-0.95253667,1.5792042
608,0,0.35580981,0.78472724,-1.8106187,-1.5638035,1.0610166,-0.37142613,-0.41187161
608,1,0.01747088,3.1096625,-2.2497838,-0.37142613,-0.41187161,-1.5638035,1.0610166
609,0,0.090518863,0.1,-1.195359,-0.08509497,-0.097460846,-0.87530081,-0.30525346
609,1,0.86077187,0.15939272,1.3249557,-0.87530081,-0.30525346,-0.08509497,-0.097460846
610,0,0.53827787,1.8447915,-0.044436168,0.65073943,-1.5058921,-0.065546542,1.4717693
610,1,0.23861019,3.2130506,1.2905638,-0.065546542,1.4717693,0.65073943,-1.5058921
611,0,0.030367093,4.2830742,0.41098258,0.57688531,0.74538731,-0.18291079,-0.34502712
611,1,0.79423499,1.3950679,0.78255883,-0.18291079,-0.34502712,0.57688531,0.74538731
612,0,0.097412483,1.4747848,-0.900897,-0.78711764,1.3045925,0.11411757,-0.63036765
612,1,0.65355858,1.6185452,0.52395095,0.11411757,-0.63036765,-0.78711764,1.3045925
613,0,0.95704651,0.1,0.72871423,-1.2626745,-1.8381345,0.53943852,1.0073698
613,1,0.0043523042,4.4125563,-0.57664729,0.53943852,1.0073698,-1.2626745,-1.8381345
614,0,0.8359357,0.1,0.55954037,-0.93714921,-1.2785602,0.91823253,-0.19577547
614,1,0.030083633,3.2281298,0.56618776,0.91823253,-0.19577547,-0.93714921,-1.2785602
615,0,0.11154016,3.5226466,-0.54955262,-0.33845575,0.20612304,1.0625335,0.38546534
615,1,0.032219227,4.7647467,-1.1227684,1.0625335,0.38546534,-0.33845575,0.20612304
616,0,0.12926815,1.1422976,-1.1841283,-1.1226232,0.84840106,-0.6777697,0.58085143
616,1,0.72359608,0.86624147,0.086505542,-0.6777697,0.58085143,-1.1226232,0.84840106
617,0,0.12744177,3.4458113,0.32700987,0.38093495,0.54989253,1.1704971,-0.79075178
617,1,0.050755758,3.6786587,-0.79252583,1.1704971,-0.79075178,0.38093495,0.54989253
618,0,0.0026468375,4.2755087,0.026585341,1.6666089,0.29424356,0.041366164,-1.50555
618,1,0.9138279,0.1,0.57053704,0.041366164,-1.50555,1.6666089,0.29424356
619,0,7.6207868e-05,6.7178041,0.61819071,1.8377456,1.5621377,-0.28966455,-1.4025648
619,1,0.98488377,0.1,1.5518801,-0.28966455,-1.4025648,1.8377456,1.5621377
620,0,0.43497065,3.0946049,1.2769808,1.0987676,-0.34643984,-0.942181,-1.3188742
620,1,0.41035966,0.1,-1.0012914,-0.942181,-1.3188742,1.0987676,-0.34643984
621,0,0.11855482,3.0983165,1.6835862,0.42020051,-0.73016629,-2.341693,0.013428415
621,1,0.7302493,0.1,-0.5309765,-2.341693,0.013428415,0.42020051,-0.73016629
622,0,0.97479689,0.1,1.0448728,-1.121591,-0.5287581,0.4666768,1.1442463
622,1,0.006679108,3.3486407,0.067986626,0.4666768,1.1442463,-1.121591,-0.5287581
623,0,0.8731065,0.1,-0.41214938,-1.3124389,0.22690102,0.42694961,-0.46290973
623,1,0.023848637,1.3900045,-1.8076969,0.42694961,-0.46290973,-1.3124389,0.22690102
624,0,0.068880102,3.894618,-0.17156451,0.90645812,-0.13358193,-0.50132019,1.2197005
624,1,0.054799979,3.1738455,-1.5593832,-0.50132019,1.2197005,0.90645812,-0.13358193
625,0,0.034956249,0.5637392,0.96729924,-0.96895296,0.90887088,-0.47418662,-1.1387709
625,1,0.9559659,0.1,1.5167927,-0.47418662,-1.1387709,-0.96895296,0.90887088
626,0,0.47575149,0.1,-0.79691099,-0.96581232,-0.68065171,-0.10121356,0.47478982
626,1,0.37799857,1.8271486,0.30197074,-0.10121356,0.47478982,-0.96581232,-0.68065171
627,0,0.069226541,2.6915984,-0.72539152,0.10209062,0.35336659,-0.30601012,-1.0503815
627,1,0.56311558,0.1,-0.62848473,-0.30601012,-1.0503815,0.10209062,0.35336659
628,0,0.030195136,5.5262196,0.7744947,1.6743592,0.74912659,-0.71940382,-0.89087414
628,1,0.75311767,0.1,-0.038538262,-0.71940382,-0.89087414,1.6743592,0.74912659
629,0,0.03868483,6.1323639,1.739648,1.3914332,1.3038268,-1.0412392,0.52944916
629,1,0.61160787,1.2014603,-0.48223248,-1.0412392,0.52944916,1.3914332,1.3038268
630,0,0.81563671,1.5137735,0.99933633,0.07277757,-1.1319245,1.1831054,-0.5290767
630,1,0.0070529619,4.8921327,0.097413413,1.1831054,-0.5290767,0.07277757,-1.1319245
631,0,0.29526035,3.2392992,0.79577801,1.1313572,-0.54646061,-0.4202579,0.15987672
631,1,0.20537545,1.920974,-0.44715766,-0.4202579,0.15987672,1.1313572,-0.54646061
632,0,0.39518599,2.1264835,-0.049558838,0.55506972,-0.2039769,0.42117908,-1.1454889
632,1,0.30227991,2.1983909,-0.11549888,0.42117908,-1.1454889,0.55506972,-0.2039769
633,0,0.57646299,0.68847847,-0.83605711,-0.53993918,-1.3942591,0.61594994,0.54902333
633,1,0.060984503,4.1333321,0.66208153,0.61594994,0.54902333,-0.53993918,-1.3942591
634,0,0.022527295,7.1862995,0.65024901,1.8624922,0.28623686,0.47170067,0.10553756
634,1,0.31462015,2.6255714,0.59355469,0.47170067,0.10553756,1.8624922,0.28623686
635,0,0.10160718,3.3085289,1.5369657,0.56635638,0.27073186,0.67215498,-0.61891915
635,1,0.70996842,2.0779047,1.4493448,0.67215498,-0.61891915,0.56635638,0.27073186
636,0,0.78870008,0.1,-0.37494469,-1.4609766,0.18399236,0.46022467,2.5385056
636,1,0.013616047,5.6496431,0.37305232,0.46022467,2.5385056,-1.4609766,0.18399236
637,0,0.19479728,1.1594575,-0.62360069,-1.0167596,1.1745671,-0.58988694,-0.28840845
637,1,0.69513178,0.1965508,0.023355316,-0.58988694,-0.28840845,-1.0167596,1.1745671
638,0,0.00050731889,5.4535234,-0.59974945,2.1619418,-0.52337175,-0.25326161,-2.8604394
638,1,0.97728116,0.1,1.6200703,-0.25326161,-2.8604394,2.1619418,-0.52337175
639,0,0.87540631,1.4757131,0.36369815,-0.7401741,1.0686942,1.1525826,0.78660535
639,1,0.010782867,4.2773228,-0.21802913,1.1525826,0.78660535,-0.7401741,1.0686942
640,0,0.89139822,0.1,1.1936186,-0.947677,-0.54382797,-0.44741914,-1.4317077
640,1,0.049915028,0.1,-2.1706154,-0.44741914,-1.4317077,-0.947677,-0.54382797
641,0,0.0066141214,2.3654253,-2.0141026,1.2490522,-1.1552674,0.042767565,0.44439786
641,1,0.69360714,1.9390958,0.79583866,0.042767565,0.44439786,1.2490522,-1.1552674
642,0,0.90642802,0.1,0.060468448,-1.561597,-0.089340734,0.54398961,0.69159202
642,1,0.023439078,3.6762635,0.2504463,0.54398961,0.69159202,-1.561597,-0.089340734
643,0,0.50234795,0.82257413,-1.3263961,-0.39646588,0.086443138,1.5398515,0.96675883
643,1,0.0025631363,7.595875,-0.023233711,1.5398515,0.96675883,-0.39646588,0.086443138
644,0,0.98573211,0.26546674,2.0035094,-0.60618695,0.36957514,1.051226,0.82879538
644,1,0.0014471642,5.7862897,0.82419962,1.051226,0.82879538,-0.60618695,0.36957514
645,0,0.078463488,3.3467597,0.16970655,1.775698,-2.0896834,-0.85094322,-1.2343456
645,1,0.72227763,0.1,-0.43905391,-0.85094322,-1.2343456,1.775698,-2.0896834
646,0,0.20274416,1.6647013,-0.39457285,-0.19321302,-0.36435167,0.38862527,1.0795688
646,1,0.033393805,3.5365865,-2.1291979,0.38862527,1.0795688,-0.19321302,-0.36435167
647,0,0.63312751,1.595228,0.25764042,-0.85734575,1.8805297,0.27029495,-0.16423578
647,1,0.12069042,3.6419408,0.84548311,0.27029495,-0.16423578,-0.85734575,1.8805297
648,0,0.12159703,0.1,-1.5756193,-0.22492029,-0.61158006,-0.24506757,-1.9549685
648,1,0.75025402,0.1,-0.66141689,-0.24506757,-1.9549685,-0.22492029,-0.61158006
649,0,0.070251588,3.0958415,-1.1574646,0.048938393,0.86356376,0.071264716,-0.55019058
649,1,0.15983102,2.5879611,-0.96535119,0.071264716,-0.55019058,0.048938393,0.86356376
650,0,0.041605954,5.004363,0.053481627,0.16388077,2.9583347,-0.59882635,-0.73940392
650,1,0.13799499,1.9445653,-2.0844022,-0.59882635,-0.73940392,0.16388077,2.9583347
651,0,0.020353669,3.5317099,0.61427044,-0.55517172,2.1052751,-0.11858759,0.74836738
651,1,0.88407888,0.83726341,0.75385507,-0.11858759,0.74836738,-0.55517172,2.1052751
652,0,0.76231133,0.1,-0.25110259,-0.044757641,-1.0282644,-0.43884934,0.23214379
652,1,0.020165698,1.5219827,-2.4807085,-0.43884934,0.23214379,-0.044757641,-1.0282644
653,0,0.0222619,2.6104242,-0.99641863,0.32393964,0.77138053,-1.8147617,-0.22525219
653,1,0.9093736,0.1,1.2329019,-1.8147617,-0.22525219,0.32393964,0.77138053
654,0,0.099453354,1.0562148,-2.7779943,-0.73046626,0.83798271,-0.27992783,0.81595716
654,1,0.51678699,1.4103831,-0.34752341,-0.27992783,0.81595716,-0.73046626,0.83798271
655,0,0.40586627,0.20204044,-1.1800008,-0.85611519,0.5963385,1.629198,-0.016473368
655,1,0.054514747,5.8443165,0.8045703,1.629198,-0.016473368,-0.85611519,0.5963385
656,0,0.70686706,0.1,-0.67511395,0.018861847,-1.1749401,0.17676968,-0.076785375
656,1,0.11791622,3.0158749,0.40395402,0.17676968,-0.076785375,0.018861847,-1.1749401
657,0,0.031673667,1.9694156,0.56546042,-0.48323071,0.17606466,-0.01577892,-1.8760509
657,1,0.95827454,0.1,1.8362258,-0.01577892,-1.8760509,-0.48323071,0.17606466
658,0,0.66042214,0.1,-0.20294194,-1.2152535,0.16923532,-0.16981704,-0.096801265
658,1,0.2311902,1.95662,0.37604437,-0.16981704,-0.096801265,-1.2152535,0.16923532
659,0,0.088041017,0.1,-1.4850555,-0.93700843,-1.2966261,-0.27740358,-0.33300639
659,1,0.86451492,0.1,1.1904136,-0.27740358,-0.33300639,-0.93700843,-1.2966261
660,0,0.33025921,0.1,-0.76050885,-2.5599166,-0.31184635,-1.1280032,1.9300945
660,1,0.41818357,1.0487135,-0.56075416,-1.1280032,1.9300945,-2.5599166,-0.31184635
661,0,0.19944843,4.1070033,-0.022247795,1.4639264,0.22011835,0.83039775,1.0360453
661,1,0.012525287,4.8984021,-1.5628843,0.83039775,1.0360453,1.4639264,0.22011835
662,0,0.033970195,4.472288,0.22877003,1.3190393,-0.1178153,1.3877213,-1.8739165
662,1,0.39144182,3.9524199,0.96746627,1.3877213,-1.8739165,1.3190393,-0.1178153
663,0,0.1230009,3.7492482,0.29293382,0.67298742,0.67234185,-0.45286869,-0.65818673
663,1,0.25183777,0.17447728,-1.5888976,-0.45286869,-0.65818673,0.67298742,0.67234185
664,0,0.88699506,0.1,-0.12380929,-1.0372509,-0.33560013,1.1467446,-1.0529712
664,1,0.027024504,3.3815984,0.7420289,1.1467446,-1.0529712,-1.0372509,-0.33560013
665,0,0.21952284,2.364565,-1.8779888,0.064567974,0.072767864,2.4940228,1.0651784
